Date,AAL,ANTO,AUTO,AV,AZN,BAE,BARC,BATS,BLND,BP,BT-A,CNA,COB,COG,CTEC,DGE,DLG,DPLM,EXPN,FDM,FRES,GKN,GLEN,GSK,HIK,HLMA,HSBA,ICG,IMB,IMI,IPG,JD,LAND,LGEN,LLOY,LXI,MKS,MNG,MONY,NEM,NG,NWG,NXT,OCDO,PRU,QQ,RIO,RR,SAGE,SBRE,SBRY,SDRC,SGRO,SHEL,SN,SPX,SSE,STAN,SVT,TLW,TSCO,ULVR,UU,VMUK,VOD,WEIR,WPP
2020-08-04,1830.633056640625,1053.2071533203125,542.4405517578125,273.38922119140625,8538.7119140625,,105.10879516601562,2538.901123046875,373.9508972167969,298.3298034667969,105.85675811767578,48.78207015991211,,38.0,201.74822998046875,2716.4775390625,,1848.294921875,2707.998779296875,979.8154907226562,1262.905517578125,,182.0572509765625,1580.021240234375,2152.40625,2181.968994140625,335.5886535644531,1360.96630859375,1274.3890380859375,1058.6844482421875,,123.16160583496094,596.3577880859375,219.092529296875,28.08416175842285,,98.19698333740234,162.30027770996094,299.99298095703125,,920.6303100585938,120.66973876953125,5493.1123046875,2146.0,1130.8994140625,306.81634521484375,4750.4521484375,84.16494750976562,,282.3687438964844,190.1762237548828,,961.3551025390625,1180.19970703125,1530.70654296875,10289.5341796875,1314.9146728515625,400.48052978515625,2450.503173828125,25.260000228881836,280.45050048828125,4980.15771484375,906.8521118164062,,117.32673645019531,1207.9481201171875,608.7235107421875
2020-08-05,1915.9239501953125,1101.6246337890625,553.2334594726562,279.082763671875,8488.7783203125,,107.14507293701172,2537.408203125,379.1363525390625,305.7069396972656,104.95881652832031,47.93307876586914,,38.0,202.54727172851562,2618.640625,,1894.2525634765625,2729.982666015625,1008.7214965820312,1337.7811279296875,,195.68109130859375,1580.22216796875,2170.376220703125,2200.960205078125,332.34930419921875,1391.8974609375,1284.3447265625,1080.6572265625,,129.95948791503906,608.1214599609375,221.979248046875,28.104106903076172,,102.5759506225586,168.66696166992188,307.9662780761719,,905.0702514648438,120.13324737548828,5616.91162109375,2195.0,1161.4248046875,309.6128845214844,4935.61328125,88.69398498535156,,277.8866882324219,190.62478637695312,,985.708251953125,1195.7626953125,1546.6827392578125,10429.3916015625,1321.898193359375,402.6765441894531,2435.536376953125,27.68000030517578,279.5677185058594,4975.88720703125,899.6688842773438,,116.74897003173828,1256.9056396484375,610.71875
2020-08-06,1878.7308349609375,1088.6468505859375,549.8355712890625,292.0404968261719,8407.8837890625,,105.64781188964844,2504.053466796875,368.96490478515625,294.342041015625,103.36249542236328,47.11404800415039,,38.0,199.25135803222656,2570.720947265625,,1895.251708984375,2723.9873046875,994.9487915039062,1328.3143310546875,,179.86309814453125,1556.918701171875,2153.40478515625,2216.951904296875,323.8773498535156,1364.9576416015625,1256.965576171875,1026.045166015625,,131.03915405273438,578.0143432617188,223.67147827148438,28.08914566040039,,101.22626495361328,165.5831298828125,303.81072998046875,,895.6943969726562,120.07953643798828,5610.92138671875,2204.0,1146.8887939453125,311.61041259765625,4699.822265625,86.84119415283203,,261.5415954589844,188.38214111328125,,975.3282470703125,1173.0167236328125,1533.203125,10434.3876953125,1319.404052734375,395.0901794433594,2443.5185546875,26.989999771118164,280.70263671875,4884.5244140625,899.4694213867188,,115.5535888671875,1233.925537109375,608.5240478515625
2020-08-07,1838.0325927734375,1075.169677734375,557.230712890625,288.2120666503906,8458.818359375,,104.4100570678711,2480.65625,368.1671142578125,286.3666076660156,105.50755310058594,46.16517639160156,,38.0,196.75448608398438,2562.73388671875,,1941.2091064453125,2763.95703125,1034.8267822265625,1291.8746337890625,,174.09835815429688,1562.1419677734375,2389.011474609375,2248.93701171875,324.4753723144531,1361.9642333984375,1243.5247802734375,1057.0162353515625,,131.79891967773438,578.2138061523438,226.16001892089844,27.715091705322266,,103.5757064819336,168.9654083251953,307.1997985839844,,901.6790161132812,118.68450164794922,5704.77001953125,2240.0,1167.2392578125,312.80889892578125,4649.53759765625,86.66962432861328,,264.032470703125,188.83065795898438,,982.1151123046875,1151.86669921875,1578.6346435546875,10579.2392578125,1325.8887939453125,400.1809997558594,2461.478271484375,25.479999542236328,282.08984375,4843.97216796875,900.6665649414062,,116.2907485961914,1247.413818359375,610.31982421875
2020-08-10,1853.416259765625,1093.63818359375,553.6329956054688,286.6414489746094,8368.9365234375,,106.44634246826172,2532.429443359375,369.563232421875,294.4915466308594,107.60275268554688,47.51357650756836,,38.0,192.7594757080078,2563.732421875,,1920.228515625,2726.985107421875,1004.9182739257812,1290.8760986328125,,171.36558532714844,1560.1329345703125,2293.171630859375,2208.956298828125,329.907470703125,1350.9886474609375,1256.965576171875,1048.024658203125,,136.83734130859375,583.3978881835938,231.9334716796875,28.343507766723633,,110.27413940429688,168.816162109375,303.6114196777344,,899.4847412109375,122.44042205810547,5790.630859375,2201.0,1193.8885498046875,314.2071533203125,4672.9384765625,91.16437530517578,,273.49774169921875,189.37889099121094,,971.9346313476562,1172.018798828125,1560.66162109375,10439.380859375,1317.9075927734375,405.8708190917969,2474.448974609375,26.190000534057617,284.2335205078125,4823.6953125,902.4623413085938,,116.17121887207031,1271.8924560546875,619.0983276367188
2020-08-11,1873.473388671875,1110.6094970703125,564.2259521484375,294.78912353515625,8438.84375,,111.55706787109375,2583.705810546875,378.2389221191406,306.6041259765625,108.80000305175781,49.371368408203125,,38.0,195.85562133789062,2565.72900390625,,1923.2257080078125,2765.955810546875,998.9365234375,1204.51806640625,,177.40957641601562,1583.03466796875,2243.255126953125,2239.941650390625,344.8580017089844,1367.95068359375,1275.3843994140625,1078.9957275390625,,141.27598571777344,583.796630859375,237.3087615966797,29.380889892578125,,116.72262573242188,172.74560546875,307.0003967285156,,885.5205688476562,128.07415771484375,6008.27880859375,2238.0,1227.8060302734375,308.21466064453125,4709.78076171875,93.90930938720703,,268.5159606933594,189.5283966064453,,953.1707153320312,1217.311279296875,1574.6407470703125,10649.16796875,1312.91943359375,427.3322448730469,2459.48291015625,26.440000534057617,283.3507995605469,4786.3447265625,889.0941162109375,,118.3228988647461,1336.8358154296875,642.6411743164062
2020-08-12,1910.471435546875,1123.088134765625,572.6204833984375,298.1266784667969,8687.5146484375,,111.29753112792969,2619.05078125,372.6545715332031,310.3426208496094,109.94734954833984,48.67219543457031,,38.0,198.75198364257812,2659.073486328125,,1946.20458984375,2862.884521484375,1018.8753662109375,1237.4639892578125,,178.98538208007812,1618.7935791015625,2337.09814453125,2284.920654296875,355.9213562011719,1379.9241943359375,1312.2222900390625,1087.987548828125,,141.39588928222656,572.0328979492188,235.81561279296875,29.615299224853516,,117.97234344482422,180.45526123046875,306.6016845703125,,921.8270874023438,128.07415771484375,6008.27880859375,2300.0,1248.640625,306.61663818359375,4817.31787109375,93.12014770507812,,275.4904479980469,193.96385192871094,,969.539306640625,1246.84130859375,1609.08935546875,10749.0673828125,1322.89599609375,437.7136535644531,2583.205322265625,26.489999771118164,291.1692199707031,4897.33349609375,930.5958251953125,,119.33897399902344,1367.8089599609375,643.2396240234375
2020-08-13,1867.4366455078125,1106.1170654296875,573.2200927734375,287.67987060546875,8531.4052734375,,107.88374328613281,2573.251220703125,369.9620666503906,300.312744140625,107.75240325927734,47.5235710144043,,38.0,198.65213012695312,2646.01806640625,,1959.1927490234375,2826.9111328125,990.9610595703125,1256.4326171875,,175.6741485595703,1577.0379638671875,2324.119384765625,2298.913330078125,342.6153259277344,1362.9617919921875,1278.869384765625,1069.0050048828125,,140.07632446289062,566.0513916015625,227.50143432617188,29.10658073425293,,114.92305755615234,181.1018829345703,302.81396484375,,901.8785400390625,123.13793182373047,5892.46533203125,2340.0,1228.77490234375,307.2159118652344,4732.18310546875,91.85064697265625,,278.9776916503906,190.72447204589844,,961.4234008789062,1200.4678955078125,1589.618408203125,10938.875,1316.4112548828125,422.6406555175781,2536.309814453125,25.610000610351562,288.6470947265625,4890.9287109375,906.0538940429688,,119.77725219726562,1356.818603515625,630.2711791992188
2020-08-14,1829.659423828125,1103.1220703125,555.4319458007812,283.55615234375,8370.6025390625,,109.00169372558594,2515.005615234375,365.27520751953125,291.787841796875,107.80229949951172,46.5746955871582,,38.0,196.6545867919922,2599.08837890625,,1913.2353515625,2771.95166015625,984.9793701171875,1220.990966796875,,170.0690460205078,1542.8807373046875,2336.10009765625,2241.940673828125,340.1734313964844,1334.0263671875,1268.9132080078125,1048.024658203125,,138.6367645263672,568.2445678710938,225.11190795898438,28.87716293334961,,112.82354736328125,178.76409912109375,303.2127685546875,,889.5103759765625,124.21101379394531,5940.38818359375,2331.0,1217.63037109375,304.619140625,4685.384765625,88.21366882324219,,274.9922790527344,189.22940063476562,,961.4234008789062,1168.7398681640625,1564.1563720703125,10654.1630859375,1298.9520263671875,421.14337158203125,2502.386474609375,25.229999542236328,287.5121765136719,4846.10693359375,892.2864990234375,,118.22328186035156,1340.8326416015625,623.4876098632812
2020-08-17,1881.4569091796875,1120.59228515625,559.229248046875,283.85076904296875,8568.3583984375,,107.7439956665039,2562.796630859375,358.1950988769531,287.699951171875,105.75697326660156,46.72450637817383,,38.0,198.65213012695312,2631.040771484375,,1946.20458984375,2793.93603515625,1018.8753662109375,1249.4444580078125,,173.53982543945312,1562.7723388671875,2386.01611328125,2268.92822265625,337.53216552734375,1350.9886474609375,1291.8123779296875,1056.01708984375,,138.55679321289062,562.4623413085938,224.21585083007812,28.552980422973633,,113.57337188720703,180.7039337158203,301.4185791015625,,887.3161010742188,122.11847686767578,5976.330078125,2382.0,1209.878173828125,306.81634521484375,4763.05126953125,88.2822494506836,,272.9996032714844,189.37889099121094,,971.0055541992188,1159.361328125,1564.1563720703125,10679.13671875,1300.947265625,416.052490234375,2484.4267578125,24.559999465942383,288.6470947265625,4855.7099609375,882.110595703125,,117.26697540283203,1331.3408203125,618.6992797851562
2020-08-18,1865.8787841796875,1130.5755615234375,553.2334594726562,281.7888488769531,8481.4658203125,,107.92367553710938,2538.901123046875,350.9154968261719,282.5152893066406,103.66180419921875,45.24626922607422,,41.0,197.25387573242188,2626.0478515625,,1931.2183837890625,2792.93603515625,994.9487915039062,1268.9119873046875,,171.56504821777344,1546.0955810546875,2379.02783203125,2260.93115234375,331.30279541015625,1333.028564453125,1286.336181640625,1071.003173828125,,136.0775909423828,553.2907104492188,224.51454162597656,28.114084243774414,,108.0246810913086,179.06256103515625,296.63409423828125,,868.9632568359375,120.24056243896484,6040.2275390625,2398.0,1200.1876220703125,304.619140625,4776.9912109375,87.49308776855469,,269.01416015625,188.282470703125,,949.4453735351562,1145.9920654296875,1526.7125244140625,10664.1533203125,1287.47900390625,406.7692565917969,2429.55029296875,24.420000076293945,287.89044189453125,4811.9560546875,860.960693359375,,116.74897003173828,1316.3538818359375,606.1298217773438
2020-08-19,1894.1143798828125,1146.5482177734375,549.6356811523438,281.88702392578125,8597.3232421875,,109.99989318847656,2554.33349609375,349.0208740234375,282.8643493652344,105.25812530517578,45.61582946777344,,41.0,197.15396118164062,2638.02978515625,,1904.243408203125,2785.941650390625,991.9580688476562,1250.442626953125,,175.65420532226562,1557.9501953125,2384.019775390625,2247.937744140625,334.4922790527344,1356.975341796875,1292.3104248046875,1067.0069580078125,,135.83766174316406,546.3123779296875,226.0079803466797,28.587888717651367,,108.9244613647461,179.06256103515625,293.8431396484375,,870.7587280273438,123.56709289550781,6078.16455078125,2388.0,1211.8160400390625,297.4281311035156,4770.02099609375,89.99787139892578,,264.032470703125,186.737548828125,,942.8576049804688,1151.7786865234375,1532.204345703125,10654.1630859375,1291.968505859375,412.5588073730469,2419.572509765625,25.0,287.13385009765625,4867.451171875,855.9725952148438,,117.9244155883789,1327.34423828125,611.9158935546875
2020-08-20,1813.1474609375,1082.6571044921875,552.8335571289062,274.9159851074219,8538.396484375,,107.38465881347656,2516.499267578125,355.00408935546875,275.9347839355469,102.86363220214844,45.85554885864258,,41.0,196.75448608398438,2593.09765625,,1898.248779296875,2777.947021484375,987.9701538085938,1242.954833984375,,168.3336181640625,1532.0313720703125,2381.14404296875,2221.949951171875,327.8641662597656,1322.0531005859375,1259.6568603515625,1049.023681640625,,135.5177459716797,556.2816772460938,221.8263397216797,28.064208984375,,108.97445678710938,168.17591857910156,296.0360412597656,,872.3544921875,119.75768280029297,5992.30517578125,2418.0,1184.238525390625,288.4394226074219,4644.0615234375,87.83622741699219,,262.5379638671875,187.78408813476562,,959.8262329101562,1120.449951171875,1521.719970703125,10494.3251953125,1289.9730224609375,396.6872863769531,2405.603515625,23.43000030517578,283.72906494140625,4846.10693359375,846.9937744140625,,114.91604614257812,1282.38330078125,603.1370239257812
2020-08-21,1809.0577392578125,1078.6636962890625,555.83154296875,275.9959411621094,8426.5341796875,,107.80390167236328,2515.005615234375,359.59124755859375,272.5447082519531,101.56663513183594,45.10643005371094,,40.5,195.05661010742188,2586.10791015625,,1933.2164306640625,2761.95947265625,996.9426879882812,1231.972900390625,,167.89480590820312,1522.1861572265625,2345.20263671875,2209.955322265625,327.0667724609375,1324.0487060546875,1247.7078857421875,1044.0284423828125,,136.91732788085938,569.0421752929688,222.82199096679688,28.0293025970459,,109.7742691040039,167.18077087402344,297.63092041015625,,874.349365234375,120.02590942382812,5950.3720703125,2428.0,1177.455078125,289.0386047363281,4665.9677734375,88.6253890991211,,265.5269470214844,187.6345977783203,,966.0147705078125,1113.2666015625,1485.773681640625,10434.3876953125,1293.963623046875,391.1971740722656,2397.621826171875,22.469999313354492,286.88165283203125,4811.9560546875,847.3928833007812,,113.8202896118164,1288.3780517578125,600.9423828125
2020-08-24,1856.382568359375,1083.655517578125,562.6271362304688,279.92340087890625,8600.3193359375,,110.19953918457031,2608.5966796875,361.3861999511719,281.1692199707031,108.75010681152344,45.48598098754883,,41.5,196.1551971435547,2622.552978515625,,1937.2127685546875,2825.912109375,1036.820556640625,1216.99755859375,,171.44537353515625,1528.2137451171875,2344.2041015625,2257.932861328125,336.8843688964844,1345.001708984375,1293.5135498046875,1069.0050048828125,,138.15692138671875,571.83349609375,222.82199096679688,28.528038024902344,,110.8740005493164,171.70855712890625,302.6146240234375,,885.3211669921875,121.63560485839844,6052.20751953125,2447.0,1186.661376953125,294.431884765625,4710.27734375,89.72331237792969,,266.025146484375,187.3854217529297,,962.2218627929688,1157.76513671875,1508.240234375,10569.2509765625,1299.9498291015625,397.9849853515625,2427.554443359375,23.100000381469727,286.25115966796875,4888.79345703125,854.1766967773438,,116.5099105834961,1311.358154296875,619.8963623046875
2020-08-25,1795.814453125,1065.6859130859375,565.4252319335938,277.27239990234375,8616.298828125,,108.94181060791016,2558.814453125,357.4970397949219,273.8907775878906,106.70480346679688,44.71690368652344,,41.5,195.3562469482422,2596.09326171875,,1922.2269287109375,2791.937255859375,1028.8448486328125,1215.0009765625,,167.59559631347656,1524.7979736328125,2383.14111328125,2237.9423828125,333.6450500488281,1347.9951171875,1273.099853515625,1060.0135498046875,,138.23690795898438,571.2354125976562,219.1381378173828,28.12904930114746,,111.77378845214844,170.26565551757812,300.222412109375,,871.15771484375,120.02590942382812,6048.2138671875,2500.0,1168.7332763671875,293.2333984375,4603.73486328125,88.24797058105469,,263.0361022949219,184.5945281982422,,951.4417724609375,1126.2369384765625,1521.2208251953125,10504.31640625,1278.001220703125,388.9013366699219,2374.67333984375,22.90999984741211,282.8464050292969,4853.5771484375,840.409423828125,,114.9758071899414,1291.37548828125,617.302734375
2020-08-26,1802.8255615234375,1089.6451416015625,571.2213134765625,280.21795654296875,8588.333984375,,110.19953918457031,2527.451171875,362.0841979980469,269.9524230957031,106.5551528930664,43.75803756713867,,40.5,193.05909729003906,2544.1708984375,,1955.1964111328125,2815.9189453125,1026.85107421875,1250.442626953125,,169.15147399902344,1517.7655029296875,2389.131591796875,2258.9326171875,330.5054626464844,1356.975341796875,1261.150390625,1072.0023193359375,,143.5152587890625,578.2138061523438,221.4280548095703,28.403358459472656,,113.97327423095703,174.84320068359375,305.80426025390625,,857.7919921875,122.06476593017578,6170.01611328125,2535.0,1170.186767578125,293.63287353515625,4675.92529296875,86.80690002441406,,260.5451965332031,185.84046936035156,,965.2162475585938,1119.2529296875,1500.2520751953125,10589.2294921875,1281.991943359375,390.79791259765625,2350.7265625,22.0,281.5854187011719,4851.4423828125,833.226318359375,,113.80036163330078,1298.868896484375,622.4901733398438
2020-08-27,1756.47412109375,1063.1904296875,566.4246215820312,278.64697265625,8406.560546875,,110.33926391601562,2539.39892578125,362.48309326171875,266.46270751953125,105.60733032226562,43.917850494384766,,39.5,192.26010131835938,2537.181396484375,,1925.2239990234375,2802.928955078125,1034.8267822265625,1225.4837646484375,,167.31631469726562,1500.8883056640625,2352.191162109375,2246.037841796875,326.9671936035156,1358.9710693359375,1271.1085205078125,1052.02099609375,,144.5149383544922,580.4070434570312,218.0429229736328,28.12904930114746,,112.7735595703125,173.7485809326172,302.0166015625,,850.6104736328125,120.24056243896484,6118.1015625,2520.0,1161.9493408203125,295.2308654785156,4589.794921875,85.77757263183594,,259.0506591796875,185.0430908203125,,951.2421264648438,1108.4774169921875,1517.72607421875,10394.427734375,1275.008056640625,383.71063232421875,2342.744873046875,21.219999313354492,279.8200378417969,4871.71923828125,831.8296508789062,,113.24251556396484,1283.8819580078125,662.7924194335938
2020-08-28,1784.5186767578125,1072.1749267578125,562.8269653320312,277.5670471191406,8329.654296875,,111.75668334960938,2521.4775390625,364.6769714355469,263.4217529296875,104.41007995605469,45.98538589477539,,39.5,191.3612060546875,2505.72900390625,,1928.2213134765625,2787.940185546875,1040.8082275390625,1260.4261474609375,,168.73257446289062,1478.7869873046875,2367.1669921875,2217.049560546875,329.06024169921875,1363.9595947265625,1247.7078857421875,1054.0189208984375,,145.11477661132812,576.3194580078125,216.35035705566406,28.278669357299805,,111.0739517211914,172.15638732910156,303.6114196777344,,841.03515625,121.04539489746094,6028.24658203125,2497.0,1183.7542724609375,291.4356689453125,4615.18505859375,82.72389221191406,,265.5269470214844,183.1991424560547,,951.04248046875,1104.286865234375,1519.2236328125,10234.5888671875,1256.052734375,391.6962585449219,2326.780029296875,20.520000457763672,275.7846374511719,4759.6640625,829.23583984375,,111.01113891601562,1267.396240234375,644.0377807617188
