Date,AAPL,ABBV,ABNB,ABT,ACN,ADBE,AEP,AMAT,AMD,AMGN,AMT,AMZN,APD,AVGO,AXP,BA,BAC,BKNG,BLK,BRK-B,BSX,C,CAT,CCI,CCL,CI,CL,CMCSA,CME,COP,COST,CRM,CSCO,CVS,CVX,D,DE,DHR,DIS,DLR,DUK,EA,ECL,ELV,EMR,EOG,EQIX,ETN,EXC,F,FCX,FDX,GE,GILD,GIS,GM,GOOGL,GS,HAL,HD,HON,IBM,ICE,INTC,ISRG,JNJ,JPM,KLAC,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MCHP,MDLZ,META,MLM,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NEM,NFLX,NKE,NOC,NOW,NUE,NVDA,O,ORCL,OXY,PEP,PFE,PG,PH,PLD,PM,PSX,QCOM,RCL,REGN,ROK,RTX,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SYK,T,TJX,TMO,TMUS,TSLA,TTWO,TXN,UNH,UPS,V,VLO,VMC,VRTX,VZ,WELL,WFC,WMT,XEL,XOM,ZTS
2018-01-02,40.26707077026367,68.77312469482422,,50.50607681274414,135.55824279785156,177.6999969482422,53.71131134033203,48.31418991088867,10.979999542236328,136.74256896972656,113.83446502685547,59.45050048828125,135.39248657226562,21.086660385131836,88.29240417480469,282.88641357421875,24.637495040893555,70.08079528808594,414.3572692871094,197.22000122070312,25.280000686645508,56.31321716308594,131.2938690185547,76.88472747802734,60.78539276123047,184.17063903808594,61.35475158691406,30.82060432434082,107.44210052490234,42.04248046875,168.25405883789062,102.89927673339844,30.269535064697266,56.00664520263672,88.6405029296875,55.65733337402344,139.8376922607422,78.78561401367188,106.22454833984375,84.73561096191406,58.98848342895508,106.31697845458984,123.18008422851562,202.3094482421875,57.94742202758789,80.424560546875,379.18658447265625,66.82392883300781,21.183399200439453,8.07282543182373,17.848787307739258,223.66310119628906,81.0540542602539,54.54403305053711,42.936363220214844,36.64651870727539,53.22062683105469,213.14427185058594,42.06374740600586,153.7928924560547,116.44696044921875,102.65725708007812,62.854103088378906,39.33039093017578,125.08333587646484,110.7641830444336,85.90127563476562,93.59056091308594,35.2503547668457,137.27232360839844,74.89779663085938,255.9257354736328,78.3224868774414,16.871244430541992,144.80926513671875,142.78155517578125,38.541717529296875,34.69894027709961,180.00735473632812,211.79473876953125,147.4597930908203,38.342838287353516,51.82368469238281,41.5934944152832,40.621437072753906,78.69990539550781,42.59078598022461,31.563594818115234,30.209321975708008,20.10700035095215,56.92670822143555,267.05596923828125,26.34600067138672,55.829586029052734,4.928267002105713,36.75980758666992,41.10762023925781,60.29180908203125,91.60279846191406,23.44344139099121,72.28070831298828,176.26609802246094,50.861427307128906,68.16302490234375,73.30451202392578,52.61402130126953,111.12373352050781,379.46588134765625,169.2412567138672,66.36860656738281,47.8100700378418,45.83591842651367,127.82563018798828,54.93655776977539,33.412620544433594,110.56611633300781,156.36053466796875,144.48513793945312,15.921097755432129,34.1219596862793,188.75534057617188,61.5733528137207,21.368667602539062,112.87999725341797,83.38343048095703,193.0904541015625,88.35176849365234,107.88823699951172,66.70294189453125,122.4109878540039,152.91000366210938,33.71294403076172,47.9921760559082,48.37675094604492,28.800241470336914,37.154212951660156,58.18548583984375,66.81414794921875
2018-01-03,40.26005554199219,69.849365234375,,50.61775207519531,136.18385314941406,181.0399932861328,53.25884246826172,49.170440673828125,11.550000190734863,139.3229217529297,114.27806854248047,60.209999084472656,136.12875366210938,21.31726837158203,88.83674621582031,283.8012390136719,24.555103302001953,71.6282958984375,418.72906494140625,199.7899932861328,25.559999465942383,56.48740768432617,131.4945526123047,76.56005859375,60.922000885009766,187.2620086669922,61.11795425415039,30.325302124023438,109.16365051269531,42.817657470703125,170.27320861816406,103.76654052734375,30.51100730895996,55.762874603271484,89.2866439819336,53.51508331298828,140.47486877441406,79.83393859863281,106.68060302734375,85.51030731201172,58.804222106933594,106.6083755493164,123.97689819335938,205.1292724609375,58.479888916015625,81.6239242553711,380.934326171875,69.17959594726562,20.899818420410156,8.136590957641602,17.577938079833984,226.45892333984375,81.8204116821289,54.956233978271484,42.71092224121094,37.54076385498047,54.128631591796875,211.16015625,42.818363189697266,154.59445190429688,115.48483276367188,105.47906494140625,63.80794906616211,37.99559020996094,127.94000244140625,111.82225799560547,85.98881530761719,94.6840591430664,35.172943115234375,138.42369079589844,75.30464172363281,258.07086181640625,78.6644515991211,17.158260345458984,146.63002014160156,142.17984008789062,39.121490478515625,34.838035583496094,183.23208618164062,214.14805603027344,147.4535369873047,38.201927185058594,52.92680740356445,41.534305572509766,40.730384826660156,79.06616973876953,43.868412017822266,30.894033432006836,29.956012725830078,20.5049991607666,56.91773223876953,268.2895812988281,26.582000732421875,56.55978775024414,5.252614498138428,36.66242218017578,42.059722900390625,61.12308120727539,91.36226654052734,23.617149353027344,72.19298553466797,177.70343017578125,50.766075134277344,68.0781478881836,73.7944107055664,53.211181640625,114.07770538330078,390.55426025390625,171.7157440185547,67.34217071533203,48.7060546875,45.9072151184082,128.33859252929688,56.36686325073242,33.22137451171875,110.05309295654297,158.87173461914062,145.29953002929688,15.553430557250977,33.50795364379883,192.21786499023438,61.159912109375,21.149999618530273,113.87999725341797,85.64238739013672,195.11602783203125,90.30927276611328,108.96234130859375,67.05514526367188,124.6573715209961,152.00999450683594,33.02018356323242,48.074607849121094,48.74892807006836,29.051456451416016,36.90553283691406,59.3282470703125,67.12135314941406
2018-01-04,40.44707107543945,69.45101928710938,,50.5318603515625,137.79635620117188,183.22000122070312,52.62833786010742,49.452816009521484,12.119999885559082,138.73574829101562,112.60845947265625,60.47949981689453,136.6522979736328,21.324377059936523,90.31439971923828,282.7243957519531,24.87645149230957,70.96428680419922,424.25677490234375,200.69000244140625,25.31999969482422,57.18410110473633,133.3004608154297,75.67072296142578,60.876461029052734,188.24391174316406,61.50989532470703,30.52042579650879,110.32864379882812,43.311649322509766,168.95094299316406,105.13642883300781,30.597333908081055,57.23311996459961,89.00873565673828,53.26547622680664,141.28024291992188,80.21746063232422,106.63308715820312,84.44977569580078,58.34352493286133,104.12165832519531,124.98432159423828,206.07814025878906,58.56182098388672,81.63864135742188,380.0605773925781,68.4423828125,20.60553741455078,8.276877403259277,17.821701049804688,229.98402404785156,83.53348541259766,54.39680862426758,43.2054557800293,38.69803237915039,54.338890075683594,214.11131286621094,43.776493072509766,155.82131958007812,117.04544067382812,107.61540985107422,65.01372528076172,37.298805236816406,125.63999938964844,111.81431579589844,87.22065734863281,94.85160827636719,35.66835021972656,140.59449768066406,75.64073181152344,262.49774169921875,79.27994537353516,17.2366943359375,148.52699279785156,143.1771697998047,39.21527862548828,34.919857025146484,182.8947296142578,214.61871337890625,149.38096618652344,38.05013656616211,52.980796813964844,42.20755386352539,41.353065490722656,79.76205444335938,45.72145462036133,30.73528480529785,30.288501739501953,20.562999725341797,56.88187789916992,269.9518737792969,26.770000457763672,56.41710662841797,5.28030252456665,35.870357513427734,42.474056243896484,61.09047317504883,91.81230163574219,23.668611526489258,72.70330810546875,178.51480102539062,49.748992919921875,67.56230163574219,73.59269714355469,53.2838020324707,113.0438003540039,379.81298828125,170.95370483398438,67.55448150634766,48.8885612487793,46.165611267089844,127.64027404785156,57.76554489135742,33.07969665527344,106.83399200439453,161.25267028808594,145.2537841796875,15.698019981384277,33.56134033203125,194.62400817871094,60.57341003417969,20.974666595458984,114.0199966430664,85.53180694580078,195.96290588378906,90.89511108398438,109.36744689941406,67.27075958251953,123.81269073486328,153.07000732421875,33.12723922729492,47.04027557373047,49.35869216918945,29.0777530670166,36.61800003051758,59.4103889465332,67.52168273925781
2018-01-05,40.90757751464844,70.66001892089844,,50.67789840698242,138.93307495117188,185.33999633789062,52.51706314086914,49.735198974609375,11.880000114440918,139.56236267089844,113.3343276977539,61.457000732421875,137.7975311279297,21.45073127746582,90.52037048339844,294.3223571777344,24.99181365966797,71.60395050048828,427.8714294433594,201.4199981689453,25.969999313354492,57.108394622802734,135.40728759765625,76.2494888305664,60.37561798095703,191.43528747558594,61.583377838134766,30.798080444335938,111.04845428466797,43.228050231933594,167.74476623535156,106.53588104248047,31.021085739135742,59.762237548828125,88.86283874511719,53.272422790527344,141.8820037841797,80.72034454345703,106.05350494384766,84.9913330078125,58.074195861816406,109.1728286743164,125.63455200195312,209.7751922607422,59.33183288574219,82.53633880615234,381.3670654296875,68.96776580810547,20.434303283691406,8.417160987854004,17.966148376464844,230.88706970214844,83.57855224609375,54.85319137573242,43.57634353637695,38.584049224853516,55.05943298339844,213.0192108154297,43.93758010864258,157.44898986816406,117.86363983154297,108.14118194580078,65.55362701416016,37.559043884277344,126.336669921875,112.7371597290039,86.66070556640625,96.87985229492188,35.66059875488281,141.82496643066406,76.5694351196289,264.8759460449219,80.98965454101562,17.505882263183594,151.60597229003906,143.4656982421875,39.33036804199219,35.369850158691406,185.39511108398438,213.98800659179688,150.54493713378906,38.15855026245117,53.489933013916016,42.16316604614258,41.33750534057617,80.7509536743164,44.668148040771484,30.875696182250977,30.39933204650879,20.999000549316406,57.36606216430664,269.6632080078125,27.00200080871582,56.95425796508789,5.325051307678223,35.844383239746094,42.729713439941406,60.756370544433594,92.07608795166016,23.713645935058594,72.75115203857422,179.73175048828125,49.70927810668945,68.10426330566406,73.59990692138672,53.638877868652344,111.90840148925781,381.9453430175781,171.21920776367188,68.1344985961914,49.45269775390625,46.343814849853516,130.28515625,58.16069412231445,33.13636016845703,107.82794189453125,163.41033935546875,147.37667846679688,15.755854606628418,34.32664108276367,197.95936584472656,62.11178207397461,21.10533332824707,116.91000366210938,86.1873779296875,199.6996612548828,91.1737060546875,111.98667907714844,67.5870361328125,122.43879699707031,155.69000244140625,33.051666259765625,46.747955322265625,49.69129180908203,29.250099182128906,36.36154556274414,59.36247634887695,68.29434204101562
2018-01-08,40.75564193725586,69.52790069580078,,50.5318603515625,140.04336547851562,185.0399932861328,52.976951599121094,50.93758773803711,12.279999732971191,139.5238037109375,114.54428100585938,62.34349822998047,137.94479370117188,21.50206184387207,89.68749237060547,295.5707092285156,24.81877326965332,72.7140121459961,431.06268310546875,202.74000549316406,25.809999465942383,56.44195556640625,138.81005859375,76.47534942626953,60.147945404052734,189.3168182373047,61.673187255859375,30.377853393554688,112.59190368652344,43.66884994506836,168.39698791503906,107.2848892211914,31.34283447265625,59.24423599243164,89.30052185058594,54.090511322021484,142.58114624023438,81.18055725097656,104.53329467773438,85.85628509521484,58.25844955444336,109.97906494140625,125.19497680664062,207.51939392089844,59.14341735839844,82.93370056152344,388.757080078125,69.51007843017578,20.653688430786133,8.385281562805176,17.88489532470703,233.26609802246094,82.40645599365234,54.764854431152344,43.721797943115234,38.768165588378906,55.25382995605469,209.92630004882812,44.336097717285156,157.07276916503906,117.22730255126953,108.79342651367188,65.79660034179688,37.559043884277344,130.6199951171875,112.8803482055664,86.7886962890625,97.1444320678711,35.60641860961914,141.77218627929688,76.18023681640625,263.6548156738281,80.10916137695312,17.63780403137207,152.06427001953125,143.3667755126953,39.48384475708008,35.189857482910156,186.81396484375,216.73658752441406,150.0568389892578,38.109771728515625,53.528507232666016,41.91901779174805,41.16626739501953,80.8333969116211,44.42432403564453,31.130104064941406,30.367664337158203,21.204999923706055,57.877132415771484,269.69818115234375,27.059999465942383,57.273189544677734,5.488213062286377,35.889835357666016,43.1793098449707,61.27793884277344,91.54846954345703,23.449874877929688,73.13388061523438,181.26617431640625,50.28932189941406,67.99978637695312,73.52784729003906,53.47746658325195,111.7791519165039,369.4683837890625,172.96588134765625,68.78182983398438,49.203819274902344,46.54876708984375,131.00816345214844,59.10895919799805,33.43386459350586,108.53331756591797,164.786865234375,149.38975524902344,15.80129623413086,33.65922927856445,198.2821502685547,62.59252166748047,22.42733383178711,117.37000274658203,86.59808349609375,196.23361206054688,92.28106689453125,112.4389419555664,67.7236099243164,124.33250427246094,156.88999938964844,32.99498748779297,46.91284942626953,49.129051208496094,29.682445526123047,36.633522033691406,59.62934494018555,69.11357879638672
2018-01-09,40.75094985961914,70.0520248413086,,50.61775207519531,140.51040649414062,186.6999969482422,52.35387420654297,49.97203826904297,11.819999694824219,141.67152404785156,113.7699203491211,62.6349983215332,138.29653930664062,21.204334259033203,90.01886749267578,303.46148681640625,24.942373275756836,73.24332427978516,434.6854553222656,203.02000427246094,27.959999084472656,57.032649993896484,139.1444091796875,76.00247192382812,61.58676528930664,188.9985809326172,61.763023376464844,30.475399017333984,113.25977325439453,44.02604675292969,166.44032287597656,107.57069396972656,31.146650314331055,59.18329620361328,88.8211441040039,53.528934478759766,146.55477905273438,84.04427337646484,104.4572982788086,84.69046783447266,57.57807540893555,108.96881866455078,125.15830993652344,210.06167602539062,59.24172592163086,82.19786071777344,386.87359619140625,69.46772003173828,20.418251037597656,8.340642929077148,17.08138656616211,232.4759521484375,83.66870880126953,57.488372802734375,43.49448776245117,38.61912155151367,55.18340301513672,211.7019805908203,44.18347930908203,157.93971252441406,118.18941497802734,109.03302001953125,66.6334457397461,36.618804931640625,132.53334045410156,114.6703109741211,87.22865295410156,96.2978515625,35.784446716308594,143.1520233154297,76.11835479736328,265.5428161621094,80.82723999023438,17.61016845703125,152.2838897705078,143.04530334472656,39.436946868896484,35.173484802246094,186.4071502685547,214.6281280517578,150.98924255371094,37.70867156982422,53.2276496887207,42.0225944519043,41.485382080078125,80.77841186523438,41.90808868408203,30.902158737182617,30.169755935668945,20.930999755859375,57.46466827392578,271.5617370605469,27.09000015258789,56.88710021972656,5.486727714538574,35.22113800048828,43.41826248168945,61.0334587097168,91.6183090209961,23.424142837524414,72.59964752197266,182.82711791992188,49.78077697753906,68.48951721191406,73.28290557861328,52.67050552368164,113.68075561523438,365.6300964355469,173.59950256347656,69.53271484375,49.09596252441406,47.528926849365234,131.07302856445312,59.18797302246094,33.01594161987305,106.14783477783203,164.8426513671875,147.1204376220703,15.76009750366211,33.59248733520508,201.58816528320312,63.07326126098633,22.246000289916992,114.91000366210938,87.19046020507812,197.21139526367188,92.23818969726562,112.22223663330078,67.63734436035156,124.51810455322266,156.00999450683594,32.87397003173828,45.998435974121094,49.303245544433594,29.326061248779297,36.206119537353516,59.37614059448242,69.92352294921875
2018-01-10,40.74159622192383,69.66767120361328,,50.54043960571289,140.01687622070312,187.11000061035156,51.552764892578125,48.55103302001953,11.960000038146973,141.2697296142578,110.99523162841797,62.71649932861328,137.71575927734375,20.756555557250977,90.64573669433594,305.2055358886719,25.173093795776367,73.54254150390625,432.7561340332031,205.61000061035156,27.520000457763672,57.29011154174805,138.67626953125,74.0544204711914,61.8781623840332,188.28933715820312,61.09346389770508,30.835609436035156,113.46006774902344,43.81324768066406,165.6630096435547,107.22576141357422,31.31928825378418,58.992835998535156,89.390869140625,52.83564758300781,145.97067260742188,83.72891998291016,104.0107192993164,82.3889389038086,56.777198791503906,109.03681182861328,123.74793243408203,209.37237548828125,59.46288299560547,82.41860961914062,375.8606872558594,69.8829116821289,20.305891036987305,8.308758735656738,17.614049911499023,232.7017059326172,85.33665466308594,57.937381744384766,42.988563537597656,37.69857406616211,55.0519905090332,212.0271759033203,44.488712310791016,156.87648010253906,119.0075912475586,109.26596069335938,67.00239562988281,35.6785888671875,141.25332641601562,114.53508758544922,88.18853759765625,93.72284698486328,35.66059875488281,142.923583984375,76.15372467041016,265.97662353515625,80.50237274169922,17.083391189575195,152.6276397705078,143.0205841064453,38.771915435791016,34.87894821166992,186.37741088867188,213.32911682128906,150.9016571044922,38.09893798828125,53.62108612060547,42.392520904541016,41.97574234008789,80.41216278076172,42.23968505859375,30.647768020629883,30.351825714111328,21.25200080871582,57.58123779296875,269.1295471191406,27.246000289916992,57.86067581176758,5.529744625091553,34.44851303100586,43.18816375732422,60.511871337890625,91.15277099609375,23.462739944458008,72.13716888427734,182.2009735107422,48.819332122802734,68.97270202636719,73.542236328125,52.66244125366211,113.59766387939453,363.45806884765625,173.068603515625,69.85894012451172,49.626914978027344,47.724952697753906,129.6269989013672,59.74111557006836,32.555519104003906,105.79517364501953,163.32667541503906,145.98580932617188,15.394367218017578,33.935089111328125,201.7740020751953,61.42913055419922,22.31999969482422,115.55000305175781,86.64547729492188,195.7445831298828,92.72400665283203,112.09976959228516,67.67327880859375,122.90293884277344,157.3800048828125,32.92491912841797,45.50373840332031,49.98427963256836,29.115726470947266,35.84865188598633,58.903987884521484,68.80638122558594
2018-01-11,40.97303009033203,69.87178802490234,,50.88572692871094,140.20199584960938,188.9199981689453,50.98162078857422,48.459930419921875,12.140000343322754,140.57449340820312,108.8658447265625,63.83399963378906,139.0409393310547,20.809465408325195,90.2069320678711,312.6960144042969,25.26372718811035,74.3353271484375,437.9256286621094,206.69000244140625,27.43000030517578,57.22197341918945,141.4603271484375,73.1862564086914,62.652225494384766,191.74440002441406,60.87297821044922,31.968786239624023,113.3933334350586,44.97602462768555,169.2010955810547,107.52140808105469,31.468395233154297,60.19645690917969,92.10746002197266,52.83564758300781,148.2008514404297,84.0271987915039,105.45492553710938,81.18553161621094,56.1889533996582,108.79397583007812,125.49720764160156,210.3660125732422,60.51959991455078,84.72171783447266,369.4039611816406,71.17091369628906,20.552024841308594,8.391655921936035,17.948087692260742,235.46273803710938,85.74238586425781,58.19501495361328,42.59263229370117,38.741859436035156,55.1467170715332,212.69410705566406,45.217899322509766,159.2320556640625,119.63639068603516,109.27923583984375,66.93040466308594,36.44251251220703,140.4566650390625,115.18742370605469,88.66044616699219,93.68757629394531,35.63738250732422,143.96939086914062,76.4102554321289,266.04095458984375,81.84452056884766,16.856992721557617,153.63961791992188,142.9217071533203,39.26643753051758,34.7807731628418,186.30796813964844,216.16241455078125,151.63377380371094,38.09893798828125,54.19192886352539,42.614463806152344,42.18588638305664,80.65023040771484,41.76179122924805,30.629453659057617,30.747665405273438,21.724000930786133,57.64400100708008,270.826904296875,27.516000747680664,58.901397705078125,5.539632797241211,34.59136199951172,43.32091522216797,61.79137420654297,90.68724060058594,23.52063751220703,71.88204956054688,183.73541259765625,48.9861946105957,68.46992492675781,73.75118255615234,52.799625396728516,115.76698303222656,365.2433166503906,176.50210571289062,69.90554809570312,49.7762336730957,48.268489837646484,131.4283905029297,60.886962890625,32.05260467529297,105.69894409179688,164.06141662597656,145.1256866455078,15.3355131149292,34.20649337768555,204.0921173095703,61.38105773925781,22.530000686645508,116.9800033569336,87.41161346435547,196.7836151123047,95.34591674804688,112.90999603271484,67.96080017089844,125.48355102539062,158.39999389648438,33.192440032958984,45.098995208740234,49.89717483520508,29.217971801757812,35.37459945678711,59.485660552978516,69.43940734863281
2018-01-12,41.3961181640625,70.6249008178711,,50.79077911376953,141.08311462402344,195.0500030517578,50.03956985473633,48.68766784667969,12.020000457763672,142.9539337158203,107.27685546875,65.26000213623047,139.1881866455078,20.87185287475586,90.42184448242188,320.4056701660156,25.70045280456543,75.36802673339844,452.2620849609375,210.16000366210938,27.459999084472656,58.191314697265625,142.3799591064453,73.1015625,63.46269226074219,194.01747131347656,60.93014907836914,31.84869956970215,113.33399963378906,45.63721466064453,171.3989715576172,108.64490509033203,32.072654724121094,60.013641357421875,92.82310485839844,52.64845657348633,149.8292694091797,84.70904541015625,106.86112213134766,79.5609130859375,55.919639587402344,109.89163970947266,126.09247589111328,214.68077087402344,60.544193267822266,85.13375091552734,369.8791198730469,71.38277435302734,20.54132652282715,8.436294555664062,17.83072853088379,236.0358428955078,84.57030487060547,58.16556930541992,42.41666030883789,38.63665008544922,56.069091796875,214.2780303955078,45.056785583496094,160.65525817871094,120.50759887695312,108.57379913330078,67.29032135009766,36.2998161315918,139.67999267578125,115.95909118652344,90.12428283691406,94.61351776123047,35.72251892089844,144.26821899414062,76.93206787109375,270.1545104980469,86.221435546875,16.802623748779297,154.98587036132812,143.07005310058594,39.833404541015625,34.7480354309082,177.97335815429688,217.21670532226562,152.9854736328125,37.730350494384766,55.0944938659668,43.398685455322266,42.90196228027344,82.04200744628906,41.752052307128906,30.592815399169922,31.49972915649414,22.12299919128418,57.984710693359375,275.726318359375,27.63800048828125,57.92782974243164,5.512440204620361,34.2277946472168,43.81651306152344,62.369991302490234,91.07516479492188,23.50777244567871,71.45146942138672,185.2257537841797,49.14511489868164,68.23486328125,75.62432861328125,52.759273529052734,117.72396087646484,363.9539489746094,178.02618408203125,70.72895812988281,50.10808563232422,49.35558319091797,133.73956298828125,61.613983154296875,31.762182235717773,106.1349868774414,165.2147216796875,144.7870635986328,15.51207160949707,34.82939910888672,205.56906127929688,61.22721481323242,22.4146671295166,117.30000305175781,89.0307846069336,199.62110900878906,95.79598999023438,113.14556884765625,69.54210662841797,124.36036682128906,157.92999267578125,33.033203125,44.34197998046875,49.53290939331055,29.466276168823242,35.087066650390625,59.88937759399414,70.1842041015625
2018-01-16,41.18573760986328,72.13819885253906,,50.44550323486328,139.18862915039062,192.4600067138672,50.069236755371094,49.64410400390625,11.90999984741211,143.3401641845703,109.39820098876953,65.24299621582031,136.4068603515625,20.78972053527832,89.85767364501953,319.4051208496094,25.74165153503418,75.37078857421875,458.3435363769531,210.2899932861328,26.979999542236328,58.39579772949219,141.55226135253906,74.33675384521484,62.39723587036133,195.25396728515625,61.583377838134766,31.383432388305664,112.9406967163086,44.717628479003906,171.12200927734375,107.31443786621094,31.813688278198242,60.516422271728516,91.71839141845703,52.183956146240234,148.27162170410156,84.7772216796875,105.16989135742188,80.83953857421875,55.57943344116211,108.71627044677734,125.48802185058594,216.4084930419922,59.65948486328125,83.55536651611328,380.1877136230469,70.62863159179688,20.584123611450195,8.35339641571045,17.4425106048584,234.06483459472656,82.09088897705078,59.070953369140625,42.8419303894043,38.741859436035156,56.07156753540039,215.47021484375,44.200435638427734,160.56524658203125,119.6136245727539,109.04627990722656,67.11036682128906,36.215850830078125,140.02333068847656,116.834228515625,89.80430603027344,94.93978881835938,36.016666412353516,142.46652221679688,75.43731689453125,265.22137451171875,86.31543731689453,16.970190048217773,154.9477081298828,143.1606903076172,39.7865104675293,35.173484802246094,177.00100708007812,212.91493225097656,153.1544189453125,37.356353759765625,54.60078811645508,45.92152786254883,42.49721908569336,80.89745330810547,41.85932922363281,30.637588500976562,31.665973663330078,22.152999877929688,56.863929748535156,273.4429016113281,27.95800018310547,57.86906814575195,5.441487789154053,34.3706169128418,43.88731384277344,61.34312438964844,91.44761657714844,23.54637908935547,71.93785095214844,185.11111450195312,49.375545501708984,68.47643280029297,74.56527709960938,55.07526397705078,117.00394439697266,367.17730712890625,175.54307556152344,69.37737274169922,50.2408332824707,49.48033905029297,130.96800231933594,60.981788635253906,31.634674072265625,105.8336181640625,163.5312957763672,145.92176818847656,15.436400413513184,34.077457427978516,203.45635986328125,60.5445671081543,22.67066764831543,113.95999908447266,89.18875122070312,203.34042358398438,94.9315414428711,113.42823791503906,69.1108169555664,124.10045623779297,155.7100067138672,32.90581130981445,44.41693115234375,49.49332046508789,29.413694381713867,35.19586181640625,59.513023376464844,70.3238296508789
