Date,AAL,ANTO,AUTO,AV,AZN,BAE,BARC,BATS,BLND,BP,BT-A,CNA,COB,COG,CTEC,DGE,DLG,DPLM,EXPN,FDM,FRES,GKN,GLEN,GSK,HIK,HLMA,HSBA,ICG,IMB,IMI,IPG,JD,LAND,LGEN,LLOY,LXI,MKS,MNG,MONY,NEM,NG,NWG,NXT,OCDO,PRU,QQ,RIO,RR,SAGE,SBRE,SBRY,SDRC,SGRO,SHEL,SN,SPX,SSE,STAN,SVT,TLW,TSCO,ULVR,UU,VMUK,VOD,WEIR,WPP
2019-05-23,3992017,4594582,2551623,8593637,2917097,,39043440.0,2290003,6544571,32589635.0,31333352,19855054,,20100,7956674.0,3915136.0,,126980,1819496,101142,1593217,,50224567.0,8466011,678016,2293724,22496900.0,844293,3020212.0,682444,,5618045,2626637,20034797,200628753,,22011520,,976192,,7386947,19633540,486081,3116446,7849557,2609391,3433338.0,13201532.0,,2259113.0,14672733,,3016829,7994483,1650825.0,513103,6459225,9469187,1427370,12511047,20854170,1802185,3497332,,93428908,1451203,3261489.0
2019-05-24,3534188,3910701,3474922,7819498,1866196,,29139281.0,2526342,4654053,26907118.0,31439285,24678778,,0,8891556.0,4493303.0,,188058,1935147,58078,1822033,,45878856.0,6246009,593904,3181165,13129728.0,693110,3071631.0,627286,,8168725,3013614,16829027,138195707,,14591569,,728826,,8682672,20501857,422547,4277201,5372949,1175386,2953567.0,15093453.0,,1292073.0,8472288,,2227536,6326880,1696116.0,609801,5993156,5866105,995153,9208665,12566247,1820710,3435998,,76499269,1660027,2735661.0
2019-05-28,6205365,4361283,5837745,10680501,4130780,,48841492.0,7762282,6832563,52602603.0,38005173,33870043,,15000,107133678.0,5140019.0,,259691,2427414,100700,2000621,,54153620.0,24397748,598903,25126250,49747233.0,1163061,4428917.0,1073205,,10393500,4756539,29310360,209288770,,16885364,,1054015,,10552348,22095743,708559,31010540,6909220,2462506,7094635.0,26849971.0,,292760.0,10976254,,6756458,30631695,4508396.0,5664951,5200773,10636566,1305475,4827271,29877424,3429047,6734164,,95163377,2490844,5584015.0
2019-05-29,3954370,2006205,2766990,6891005,1548888,,29141132.0,7219719,4301664,29026488.0,18912805,23717533,,22161,4439274.0,3548877.0,,352578,1094114,131254,982334,,61573186.0,6089197,862006,1962208,24204609.0,809425,6434752.0,610644,,5087600,2556364,11010378,101608167,,16725499,,1259829,,9712832,15765639,382004,3032966,4771786,1196856,4913140.0,12829394.0,,257619.0,12220463,,2348358,5874433,1936458.0,653792,3653788,7357880,1018895,7457658,42980367,1696346,3466306,,94262946,779216,2813194.0
2019-05-30,1996795,1806123,2554065,12088803,1367178,,22478909.0,6873453,3573429,20523480.0,24450483,17784716,,0,3926046.0,3416980.0,,93499,929477,120354,950645,,26657963.0,4726743,1802325,2642291,30083371.0,1239236,3524194.0,525168,,3917125,1505925,13646803,110846710,,13925271,,523674,,7935974,13118857,347917,2197466,3867579,1025794,2670373.0,11205030.0,,132395.0,5295134,,1517974,4228511,1329404.0,364390,4802051,8910322,1004430,6455073,18837425,1171782,2125596,,171559379,776312,2652620.0
2019-05-31,4117036,2585893,4938173,16097527,1882108,,46562842.0,3819983,5454123,41026387.0,28969327,25203271,,0,7369691.0,4380994.0,,78321,1754786,67339,1829223,,46894352.0,8950430,981348,2902426,26251968.0,613324,3941601.0,624440,,4919710,5029776,23629826,220107865,,21054417,,843594,,14884640,12476503,491846,2342284,6668466,1101797,3858211.0,12406417.0,,651262.0,13436626,,2634899,7421859,1731649.0,539076,7446682,8975629,1329372,7731925,19162205,1313957,3534797,,81567893,1640907,3162635.0
2019-06-03,3170590,2880375,5119384,8403107,2367802,,44774283.0,3246696,3861536,30467035.0,34164345,24927216,,0,4276851.0,4144783.0,,102502,2297737,167086,1841826,,33581493.0,5633279,2162495,2476926,20754375.0,1218284,4559149.0,835718,,4818930,2133535,12828474,173879898,,21745951,,1404559,,11143618,12455925,590725,3388549,5396949,755246,3196805.0,10171251.0,,516911.0,7781914,,2423472,5215820,2331863.0,458396,4348952,8080883,992810,6237166,12955463,1730128,2975949,,82085101,1279924,4523595.0
2019-06-04,3648303,3196623,5135609,9656072,2431723,,49006117.0,2989226,4465204,24311473.0,55891204,24844710,,16922,8844645.0,7613111.0,,394629,2068110,72124,1572968,,36956833.0,9743159,1232794,1940906,25386777.0,5018575,4748053.0,646938,,6323680,1557869,16292635,306188567,,12680400,,1487367,,19306238,15064190,672979,4066433,5529878,2679160,3536718.0,13527684.0,,396003.0,12290902,,3181111,7904949,2561143.0,354608,3329038,8290559,774825,5313211,17478652,2924928,3149347,,110764223,1460768,7632576.0
2019-06-05,3310143,4933343,5228527,8073242,1322802,,67049984.0,2450788,3997101,25626588.0,24322064,42037631,,32315,3945753.0,5546281.0,,607359,2829529,40375,2610813,,37921744.0,6143447,617484,2315686,19547757.0,973806,4160501.0,1397627,,11977605,1910541,17771033,174438974,,12973216,,1296519,,11056314,12466415,613427,2266501,6614250,1516578,2893609.0,10447366.0,,192222.0,21363307,,2054982,5870896,1437208.0,599225,3311314,8075817,1628052,3036248,17739618,1795694,2422876,,91876881,1312247,3177202.0
2019-06-06,3028935,2361815,7771845,11045992,1435309,,31278842.0,4368816,2730755,25090931.0,22237799,27926541,,11460,4978242.0,3805050.0,,221499,1649119,175262,1704631,,32906522.0,7311465,546448,1234619,20312181.0,487430,5993828.0,686894,,5716795,1874777,22324678,149129859,,13767621,,649648,,12468037,12361574,407192,2344069,4615342,1558583,2837816.0,11003554.0,,172798.0,9645083,,2040921,5614006,1380318.0,285020,3630411,6176971,828043,6135961,12388999,1627513,4110370,,62387383,820670,2660185.0
2019-06-07,3868800,2960656,5606467,10579211,1763532,,21154119.0,4970790,2698120,26995198.0,32327645,21397880,,12504,2912089.0,3484408.0,,134187,3279304,93793,1348575,,31392405.0,9838156,764127,1383973,20948802.0,588650,4519885.0,631251,,4556645,2194271,19129738,108314123,,19485129,,1391228,,11957937,9514894,473533,1609861,4014367,820971,3207080.0,10873577.0,,234471.0,9720452,,2936876,5667764,1847329.0,209883,3419966,8906397,1177986,4234086,13366967,1713138,4038862,,55820723,912709,4140002.0
2019-06-10,2586190,3077850,3032611,5171812,1231486,,21160315.0,2952667,2008080,20317814.0,14952681,10746216,,15350,5216664.0,1847727.0,,113096,1112371,223787,1792905,,19246647.0,9727225,300646,1579999,14083721.0,462872,3045965.0,440630,,5140250,1083471,14900401,151504565,,15427566,,636241,,5560593,8483647,691867,2028934,3286166,1005075,2095562.0,15016240.0,,772511.0,8581606,,1121485,2960816,1409839.0,223279,2136837,11389736,476442,4079173,8285263,1202628,1458384,,70040647,803864,2153040.0
2019-06-11,4486434,3464982,5394738,11453634,1656141,,22900404.0,4338757,2860340,20068433.0,44023783,17204755,,0,4162470.0,2890020.0,,136033,1802837,64227,1540314,,42361461.0,7215333,844576,2607226,17351528.0,454445,5196034.0,487339,,8794500,1636423,16655635,168740392,,10934342,,1662561,,12186375,11274824,848940,2258115,4439936,1036476,3489715.0,12230661.0,,449192.0,7094331,,2411608,6476502,2229441.0,395105,2898703,10127024,821701,6052119,17678497,2438523,2891483,,125305651,1412921,2638073.0
2019-06-12,3835398,2557293,7402308,8369499,2207628,,24086085.0,9682387,1909599,46147610.0,13778871,18553161,,800,2275734.0,3893017.0,,134171,2244547,135460,1476163,,49856934.0,5593254,521110,2090019,24704211.0,946384,3105939.0,429106,,8922040,4203830,30473733,144580954,,8829380,,1038933,,12009262,14488668,651734,2126848,5411757,624329,2604473.0,28765973.0,,118164.0,11181708,,2266174,6184757,4671467.0,242552,4131228,8565095,1108997,8644121,18298000,1677250,3700077,,199103954,819006,2380404.0
2019-06-13,3161302,2367097,11439779,8085413,1591623,,31869890.0,3824695,3852646,36815978.0,17544738,20062998,,51350,4637800.0,2946407.0,,146083,1466724,48243,1224881,,41532615.0,6601083,676509,1806727,19935628.0,551624,2099471.0,539333,,6356665,2090711,11152725,125037677,,18798158,,1287303,,6226349,11742034,976937,1769466,3066588,1638694,5042604.0,17220990.0,,1971186.0,15818066,,2497166,5336603,1681682.0,209284,3132280,6706105,1364012,9930849,23883652,2223930,1909407,,59957900,516251,3588928.0
2019-06-14,7710236,1714824,12649699,6498539,1772483,,24241710.0,3809637,2914604,27468976.0,22875504,30880721,,149042,2047495.0,2987121.0,,129422,1861956,29231,1494130,,36766770.0,6033168,358472,1327046,22598818.0,596426,2410667.0,438959,,6727015,2103347,12975088,122736113,,21499609,,985846,,23453794,9571512,621265,1251275,5251668,713077,3066694.0,10217674.0,,223590.0,12819161,,8033208,8680579,1806386.0,178058,3100843,8694034,793742,8231581,21016973,1364635,2105949,,51144258,1073506,2970797.0
2019-06-17,2292672,1939221,5841126,8164529,1403292,,26511504.0,4578648,3560218,31593604.0,13973332,22940114,,113105,2409746.0,3992223.0,,126596,1495747,17651,1197810,,31130273.0,6890227,914765,1152208,18311677.0,396867,3038380.0,342773,,23099290,3026659,14260025,87310580,,23659651,,1086559,,7202367,17532778,784377,1837225,3853427,687419,4947035.0,13751513.0,,238746.0,6936236,,2935491,6605841,2319874.0,199366,4684729,6349478,985313,4254705,13519349,1432607,2309943,,50906608,1862761,3239239.0
2019-06-18,5595720,4111961,5160593,8022034,2552146,,30884820.0,3899765,3329583,76716204.0,22425514,32127576,,22654,12929477.0,5063110.0,,139674,1861255,108270,1811399,,56648294.0,8856801,685535,1608230,24605917.0,1003652,5016950.0,838334,,7202455,2736819,19401327,122185152,,25718123,,1354590,,8737872,11962555,528355,3296778,7309173,1332899,5267599.0,11640461.0,,357745.0,16124209,,2355701,4783661,2392536.0,290784,5135532,10357265,2207219,6735723,32112167,2033745,2980329,,115693190,1781234,4393798.0
2019-06-19,5507975,4143053,5839514,13840765,2308008,,30129518.0,4344703,3625137,33485431.0,21999531,26783604,,78,4418993.0,4706948.0,,191837,2060703,108976,1515187,,46976475.0,6551680,662163,1463525,37238206.0,699941,5025730.0,419440,,5796495,4481165,15612591,179242463,,15823000,,1820870,,10034618,18958549,963185,2510604,7404931,875783,6957325.0,16358427.0,,215701.0,10472085,,2739279,4991466,2109004.0,214517,3208202,8411031,1186228,4606791,55884588,2014406,3168881,,122220586,1391417,7599634.0
2019-06-20,3644017,4649794,5192185,8062264,1554189,,27212037.0,2893334,3747439,70278349.0,24184074,27052019,,53,9567451.0,3426861.0,,73042,1906440,157202,2112748,,47672192.0,9032387,537100,1815214,25436195.0,682762,2581932.0,367321,,6908775,2234440,17419191,144781402,,10836372,,2440652,,8791309,10886320,339958,2880762,6273548,1810902,3694722.0,7151233.0,,915619.0,24073552,,2687979,6016067,1597370.0,287346,3281067,5891638,1564071,5823014,24268036,2078945,2662341,,78489006,995709,3294917.0
2019-06-21,6429884,3444681,8547697,27346281,6156648,,79909331.0,12812212,9783513,118958350.0,65054745,80028521,,9658,14254175.0,15082124.0,,277838,6961611,240511,3405178,,106101363.0,26450419,5483137,4237028,81817077.0,1643470,6294060.0,1334280,,63656645,10118010,50864074,330848339,,19507087,,2230389,,22488681,39446508,1222024,4058039,14936282,2983234,7865600.0,44618794.0,,1884128.0,16807527,,8797998,25024332,4481671.0,1395429,10018600,16945141,3107387,11324555,66595104,6591120,6857306,,172290667,2514150,11649058.0
2019-06-24,3233118,1794581,4108145,6945975,2112753,,58858446.0,5192448,2805624,36866278.0,26708898,26241376,,13382,3915576.0,3610621.0,,133737,1983756,45586,1802474,,41628888.0,10950088,676906,1868975,24890222.0,570683,2742400.0,664066,,8791870,2645933,9344527,199501916,,10895923,,860615,,9728984,10231694,401113,1878974,3284620,648955,2809803.0,10212610.0,,83039.0,15671186,,2894808,4566839,1930070.0,455088,3596018,7814395,1015614,5001780,29722402,1669515,2380416,,70786600,1181762,2906175.0
2019-06-25,3120666,3202562,7724720,35420643,1296454,,27052544.0,2149117,4244552,23249001.0,23047585,35109892,,24706,2903189.0,2781928.0,,136603,2616233,34323,2297971,,33861094.0,6019871,755876,1353551,48445802.0,575438,5754315.0,406589,,8788595,3350506,21595271,208930102,,11436402,,690636,,7179709,10185531,395671,2726196,13411471,599785,2486052.0,11181928.0,,227164.0,17225571,,2311304,4435712,2043853.0,291222,2909003,24882195,901127,5374776,34885466,1340169,1865641,,71949677,1030254,3163403.0
2019-06-26,2889577,4225694,8171987,9404066,2709449,,40422872.0,4933963,3165304,25623340.0,18136428,39442629,,12344,2822951.0,3809061.0,,159649,1851673,159189,3183467,,35132859.0,8894653,896037,1499426,24729542.0,998232,4853563.0,669514,,6395725,6786075,13987052,164591829,,33163309,,854829,,6019775,15703423,919424,6174798,6669072,1394317,2632012.0,24033433.0,,285863.0,11882878,,2249525,5752426,3783417.0,276549,2306900,6400098,1623264,10607455,18796741,1879900,6254455,,72599150,816343,3948934.0
2019-06-27,3494876,3337822,6993432,10128471,1691195,,21677392.0,2524542,5519480,21844282.0,17469748,29359414,,19019,4779054.0,2840550.0,,96403,1453946,26804,1481658,,80716434.0,5600574,453289,1428044,16166976.0,878530,2421839.0,784854,,9802125,2017737,11658439,176256674,,9481455,,1130448,,6629247,10720534,598172,1463013,5540124,662607,3571412.0,19962138.0,,208433.0,12581945,,3689767,5912019,1799299.0,230105,3850581,6199330,710596,9934664,13296012,1848121,2064343,,76688390,1500238,2075615.0
2019-06-28,3407801,3137918,9569052,9932717,1579338,,27885051.0,3691535,7191906,28219458.0,47934146,29238009,,31000,4065474.0,3804559.0,,418350,3056410,118429,1392882,,67221494.0,5952120,459357,2235307,18964355.0,489126,3470709.0,726572,,23363345,2876702,14913805,170597189,,9360337,,6497976,,10719370,10091686,569692,2376516,4675545,2238991,2985878.0,16970914.0,,347313.0,12110745,,3044898,6280359,1953121.0,286986,3651643,7948555,930101,5279454,20425804,2012307,2271946,,58623797,1058095,2716003.0
2019-07-01,3920107,4458433,5145386,7918566,2419796,,93933886.0,4094953,3167781,28629755.0,36183079,33642532,,0,2759812.0,4902390.0,,572088,1385532,32400,1922797,,48340693.0,6415522,576227,2459092,21592795.0,818922,2874422.0,362202,,12177525,2037850,10563517,127996955,,7649744,,1531779,,10119691,10453783,931073,3029799,5017622,1689390,2499068.0,14343427.0,,122535.0,7349752,,1843831,6750119,1463685.0,196441,2871910,7232264,1235622,6368659,14650463,1426018,3638113,,98597701,1126445,4252659.0
2019-07-02,3328814,5186696,5749670,9356180,1755274,,26919563.0,4540948,3599612,33099789.0,28581285,22075955,,15800,2329216.0,6735757.0,,145931,1582105,33766,1409952,,38946584.0,9458826,1006926,2473974,19646368.0,1118967,3659970.0,593136,,8489375,1964166,9122522,106078456,,7865766,,1306571,,9013272,8843367,667483,2084395,4866896,1135754,2190214.0,11684142.0,,119175.0,10102894,,1676003,6118550,1246576.0,370848,3044663,8126691,888383,6326240,13181162,2840759,3334388,,70133463,699885,5041097.0
2019-07-03,5167628,3352898,5877098,9275580,1362292,,21486262.0,3948413,4892451,31253000.0,36581979,23778745,,6811,1958473.0,3972826.0,,411312,1165627,40931,1541324,,53012321.0,8935375,681170,1482759,14990789.0,642721,3142943.0,441324,,19630675,3558484,12730287,115161927,,28229103,,1086310,,8431075,10144172,449766,1110090,3598539,456614,2515235.0,8755756.0,,183323.0,24590850,,2028776,6731745,1634279.0,494236,4390412,9553954,1180226,3734304,24391421,1898850,4270485,,92713666,1991698,3855302.0
2019-07-04,2945492,1531467,2452453,8818145,925371,,19335461.0,2241026,5780112,17641011.0,20641574,14407682,,1203,1834082.0,1663320.0,,423968,1167794,63164,900617,,30167384.0,3444242,411162,981503,14204643.0,591904,1506031.0,315617,,46075555,5295212,8866692,94645427,,4664029,,567517,,6645686,11603223,345233,1135052,3668820,372012,1853758.0,8099308.0,,185254.0,6571470,,1864458,3678029,1037651.0,301900,2273660,6946928,862088,3467350,9743797,1144532,1367354,,123286945,999564,1488565.0
2019-07-05,3998084,2217602,3953357,7140120,1156314,,38847901.0,3097090,2823397,29516996.0,21711163,15246031,,28,2803682.0,2611604.0,,115970,2257632,56084,2016784,,36881147.0,5674548,988810,924629,14302622.0,536556,2112834.0,410021,,9166665,1254651,10498117,117305878,,7796294,,1210122,,5977565,8879101,386949,1511669,6446289,875000,4444428.0,9884951.0,,89725.0,8944028,,1756708,5466114,1989898.0,279450,3279173,6064565,756534,4735861,11760985,1340692,1367747,,51954946,1143349,3462345.0
2019-07-08,7034987,1731327,5679999,7163349,1504293,,84330908.0,3300626,4490760,26483443.0,22109513,30248710,,1100,3584386.0,4471484.0,,169335,1789330,55950,1477196,,29451010.0,10902395,1739406,1046832,13721036.0,627289,2921109.0,801646,,12722080,1286463,12227229,102724417,,7114969,,1327889,,11550272,8606044,361717,7306751,5677372,440361,2558944.0,10212333.0,,101326.0,21753024,,1728758,4477944,2994486.0,229704,4846707,8829486,964310,5116838,26392736,1168349,2188191,,53009207,706259,3641860.0
2019-07-09,5075475,3106110,4414659,6086887,1417199,,24010608.0,2660524,5748142,20445321.0,32959451,22104857,,9614,2084254.0,3481120.0,,188540,1622581,315451,1357360,,34623420.0,6854916,688190,1230969,15520978.0,699987,2431707.0,797149,,5933545,1178104,16097681,87187735,,8128514,,2492871,,9734986,13095937,339706,3620432,5003152,820254,3494374.0,8644781.0,,1272448.0,7026082,,1791463,4279594,1839841.0,378215,2306707,7022502,1452085,3717378,16060106,2310731,1571766,,67222148,851157,3613417.0
2019-07-10,3475865,2933552,3489698,5421840,1518014,,34723823.0,3527086,4829487,26548286.0,33873687,17914018,,12694,1355231.0,2718369.0,,217774,1784523,91295,1956665,,25831403.0,5748038,765597,972394,17243376.0,525657,2542377.0,573844,,12623770,1201129,12048773,106680043,,5285298,,1751677,,8613447,10469423,381132,2802660,5034724,648890,2452669.0,11961697.0,,92944.0,5094624,,1686354,5360901,1354107.0,322180,1966919,6182551,873086,6070265,14449957,1767848,1541091,,59228115,1071982,4669704.0
2019-07-11,2289995,2783774,4180806,6780788,1969678,,28734987.0,3610013,4227144,20751100.0,42005291,14570875,,3000,2608886.0,3033302.0,,482825,2755780,47915,1188768,,29062255.0,10442074,594023,1253606,14571395.0,438656,2731295.0,569576,,13984230,1764361,16469413,147146062,,8680275,,1561262,,15097589,12750874,456443,3670426,4143988,753408,2544293.0,13764862.0,,278953.0,7065342,,1948498,5111546,2910672.0,333189,3088501,8559613,887296,5840474,21681602,2904228,4359784,,94835711,790152,3897285.0
2019-07-12,2900075,1743525,4858150,5213902,2434471,,23590936.0,2159928,2877782,22762671.0,16298497,14364733,,0,2490405.0,6375407.0,,296041,971817,43304,1150342,,28764744.0,6596904,550987,914568,21943552.0,389446,2855842.0,1082973,,5853190,1477742,11534100,125528165,,10769308,,1641473,,5959230,9707306,191529,2231942,2791435,416035,2321911.0,6775435.0,,45389.0,10795412,,1488088,4772235,1623742.0,344707,2560566,17731503,730325,3868883,16481626,1381126,2212403,,42071514,614263,3085629.0
2019-07-15,2680542,3767346,2710315,5412968,1724872,,20102161.0,2656427,2753570,34692032.0,23123167,20573479,,21792,1193379.0,3869111.0,,389707,1825532,12174,1517077,,37397054.0,6472852,350879,1233459,13937833.0,687586,3696231.0,497812,,10022800,876558,9905741,88722455,,8941149,,2862705,,6716551,8153437,318652,1750419,3578260,577760,2160189.0,8397497.0,,131886.0,7380215,,1145807,5366798,2207706.0,326939,2252615,9074208,861898,4343768,18686968,1309414,2185704,,52157067,1094600,6688208.0
2019-07-16,2487414,2186373,3070009,7733935,1669482,,28751304.0,3443062,2900526,22082603.0,29276965,18652555,,0,2579377.0,4291729.0,,166615,2886533,59547,1731971,,41115183.0,10788087,383817,1204914,16133814.0,489686,2109844.0,418880,,5954190,1715561,8660196,187328132,,6248488,,2316177,,7345820,19880925,561278,2079618,7130845,656390,2999466.0,14442501.0,,1873545.0,8922711,,1504399,7371233,2582527.0,166575,2350883,7486724,1536013,4704565,16493382,1557977,3087640,,70352356,681083,6473926.0
2019-07-17,2449816,3317767,5533132,6726307,1789994,,19276599.0,2912688,2291893,45803079.0,33275426,13305526,,10489,2674365.0,3809563.0,,225682,2038535,59657,2564348,,24593351.0,7084477,629034,2924991,22881036.0,393590,3737055.0,456764,,6830600,1539808,9094861,118861933,,7943895,,4135060,,8254164,9842627,326527,3289144,3635323,652003,2441501.0,12873017.0,,69500.0,5982776,,1598468,11791398,1358798.0,347158,3988734,8014605,2039919,6092806,11772566,2425958,3784410,,79552244,3973351,3217251.0
2019-07-18,3319286,1713964,2915551,5305547,1567330,,27047530.0,5092225,3034003,53884140.0,42185983,19391519,,39123,3080824.0,3596144.0,,138371,1389585,513200,4333501,,23536011.0,14429433,423773,834785,17569609.0,1064283,3722437.0,429743,,17414895,1191480,10727877,97928427,,7713521,,4882938,,9522605,9072630,317310,1566231,3514180,597923,4679803.0,14671697.0,,50034.0,8157120,,1589607,8370251,2089152.0,250050,7608194,6796498,1254916,9567487,15606210,1645738,4310941,,57017549,1220961,2638623.0
2019-07-19,3407626,2806724,3122208,4943854,1748279,,26541048.0,3527881,2198000,33374611.0,18547153,21639309,,420605,6928248.0,3863723.0,,416876,1489539,22215,3545840,,34612291.0,7645037,734517,2219331,22336663.0,836017,2014005.0,487901,,4645260,1550883,7819700,205563566,,6206804,,3381541,,6082527,11874127,228090,2129472,3415847,2056295,2723721.0,6622819.0,,248549.0,11784000,,1845484,8698462,1264556.0,209512,3498623,5610341,1098527,6074332,10038185,2522778,5043339,,97759100,1221293,6138808.0
2019-07-22,2510700,3181274,4387577,7738130,1762742,,23556379.0,2901031,3383052,30037515.0,20892735,24499940,,8475,2581153.0,3642595.0,,138737,1109398,156783,1788890,,27111406.0,5306609,361032,1182633,16989943.0,355334,2568890.0,371419,,9106255,1451321,9476320,102059589,,5567238,,2659023,,7712245,10132524,486526,1994138,5980947,603680,3035631.0,4889141.0,,130647.0,12845902,,1547257,3967168,1571007.0,236398,3495839,9024792,1076342,5976429,15076551,1439604,4553427,,57910453,713100,2841504.0
2019-07-23,4633962,2489621,7265452,19936824,2689071,,30747922.0,3962094,4527633,39797804.0,20390604,38831013,,10472,2413788.0,6793990.0,,184385,2403892,390849,1303367,,53691289.0,8736529,377120,951792,23935024.0,1295609,3845371.0,895965,,6939155,1154554,9150843,172662622,,4482076,,5444845,,13468710,13703889,642808,1608655,8183917,1982838,3986418.0,5797384.0,,218888.0,7724345,,1990871,5605248,3660988.0,250009,5123065,8890531,951037,3953540,23495249,1594040,6253422,,82148663,954329,6677363.0
2019-07-24,4701492,2898791,4270714,8178387,2679944,,20769565.0,3222133,3743846,58606751.0,13127459,50654387,,17544,1357356.0,4646465.0,,411991,1566380,371061,1373274,,34383106.0,13318449,503061,912014,32743691.0,885678,2720557.0,904682,,6925395,1470040,10196051,153509630,,7961190,,4320860,,7223175,9037498,526192,1562056,4820735,823522,5522040.0,6402807.0,,103033.0,7355345,,3108341,6636896,1655929.0,217569,4489578,14085000,839393,8613836,16712837,2071171,3069737,,92215451,892959,2623915.0
2019-07-25,4598716,2198238,6069940,7589826,4720037,,33082431.0,4808833,3378641,39652945.0,13887038,21695244,,2070,2579611.0,11620857.0,,235924,1461866,652304,2019459,,38104216.0,14380049,404609,661571,40379179.0,1065019,2274104.0,779771,,7126075,1847523,29155930,141117891,,5666347,,1951671,,8205480,10613104,478871,1492604,6166048,1462952,3570820.0,28469378.0,,668389.0,5917368,,2206794,7512041,2145291.0,194827,7868118,7345092,612350,5990583,13004786,2929418,2076274,,84061739,1004225,3729183.0
2019-07-26,36903354,1444938,3787797,7164289,3590732,,19674229.0,2744631,1764247,32247612.0,19689344,20503647,,0,1713668.0,4977709.0,,118522,1291962,115212,1012703,,34772732.0,11012310,224675,702192,19372358.0,351281,2369990.0,1012554,,5833840,876469,16916624,187793173,,4321787,,2366298,,4955774,6697887,443767,2915644,5310050,374988,3330352.0,9365066.0,,77018.0,7652046,,2206240,5101991,3056970.0,133545,5074675,6067821,360690,5367794,18526880,2390488,2423573,,232921349,1115302,2073817.0
2019-07-29,5739186,3154919,3495013,9889084,3202917,,36762512.0,4094353,3004324,44285667.0,26532589,31633601,,1221,2369886.0,5414024.0,,80585,1465193,137504,1524873,,34538524.0,9730316,776703,1039439,28939526.0,440216,1784551.0,790544,,9462295,1653987,13464522,187141724,,5335783,,2088800,,7590293,11897982,441916,1998378,6603008,1242930,3025124.0,8558931.0,,1521078.0,6831110,,3617114,7803507,2822958.0,165944,9487944,5692182,739346,5961562,20077906,2260452,3550801,,175447550,968893,2929803.0
2019-07-30,6598660,2599008,2445791,11022529,2041383,,36105583.0,4950706,5028383,51013233.0,20358981,121802262,,0,2606349.0,4026261.0,,287061,1584035,2990398,8761063,,25571765.0,9218801,1121103,970824,24187280.0,626302,3988632.0,437890,,9603700,1969452,19241099,229492365,,6784070,,2171443,,6212799,26832022,651355,1717988,4820226,583362,3597025.0,8261497.0,,246838.0,8149390,,1835620,5676302,3752703.0,211664,4096942,7381330,586215,6492351,18047846,2117866,2309712,,161831573,2488157,3458914.0
2019-07-31,8061523,5315920,10597517,9419160,2077054,,58800125.0,5068545,6881911,45348725.0,57787550,56219456,,0,3901776.0,3872347.0,,128516,2509861,131691,5593661,,46337678.0,10885678,850016,2393319,23144264.0,919472,2767821.0,911924,,12184920,3058593,26198223,458817307,,7497650,,2497873,,7831976,25850510,1550421,1633482,6578414,1438720,5142540.0,21155588.0,,869916.0,8472454,,4300199,6432934,7061721.0,205596,10836725,9124666,842072,7773221,23982433,2813024,2544552,,95685778,1520987,2603866.0
2019-08-01,8850888,2897786,2739137,16203574,1552989,,49978955.0,4847893,4623843,46333750.0,23057929,36524601,,0,12208709.0,3968006.0,,105614,2061192,69702,6380402,,66076899.0,7157564,339465,778705,26189619.0,909236,2337015.0,823233,,9094855,1850801,22578439,435612035,,4385433,,2640166,,5758964,12530465,893287,1018835,6160517,806252,7456937.0,6575452.0,,1004876.0,9304128,,2060314,9716703,2504503.0,191511,8074335,12630060,1142733,5898338,16019982,1782921,2518743,,91292787,1132491,2270776.0
2019-08-02,9634273,3769863,4224948,15374530,3744861,,214718672.0,3328877,4596942,51258257.0,45881097,37441633,,2351,7785444.0,5083653.0,,138668,1994603,44652,9837916,,70512780.0,8256744,559046,1277681,35889165.0,748511,1962596.0,605338,,5481640,4146718,18860355,238558440,,7304782,,1807830,,7301581,40547987,495772,3265388,8998311,546607,6190212.0,9312191.0,,123402.0,8053205,,2600657,10035488,3095060.0,300173,5196363,8976419,542910,7986381,25153505,2578575,2266657,,130660358,1999333,4678550.0
2019-08-05,9239589,2815974,3418445,15625038,2402859,,282344614.0,4283239,5578444,70962211.0,30738722,38327206,,5000,11329183.0,4522127.0,,147891,3054053,42251,3867631,,51892239.0,9986613,690433,1263087,35372385.0,723459,1858632.0,678967,,9305430,1885839,20254808,192297247,,10802386,,1268014,,6867290,18750240,726046,1543027,12493015,744154,4625403.0,15643865.0,,344934.0,11897871,,2938807,9962327,2216775.0,269253,6308511,11176166,1206552,4464258,99404744,1743569,4075442,,158377921,1999204,4027341.0
2019-08-06,9624518,1591668,3591519,16650763,2577697,,62402418.0,3855644,4691730,39759919.0,35854518,40064204,,0,3580422.0,3609388.0,,102538,2583579,900126,2770816,,53520803.0,8164437,746980,1035911,30797806.0,714604,1908040.0,692990,,11235005,2361002,27059925,188055938,,18957465,,2347776,,10178765,31432231,628934,3811454,12070915,437946,4397770.0,28292531.0,,289873.0,19280693,,3602230,16625726,3995790.0,314637,4795405,9108336,1462199,6869691,16559792,1880612,3720018,,67748110,2238903,3879852.0
